,SA2_MAINCODE_2016,Mode,Mode1,Gender,Count,MaleCount,FemaleCount,UnspecifiedCount,FemaleProp,MaleProp,UnspecifiedProp,,,
1513,206041121,Bus_M,Bus,Male,33,33,0,0,0,0.001124744,0,,,
1514,206041122,Bus_M,Bus,Male,134,134,0,0,0,0.004567144,0,,,
1515,206041123,Bus_M,Bus,Male,53,53,0,0,0,0.001806408,0,,,
1516,206041124,Bus_M,Bus,Male,14,14,0,0,0,0.000477164,0,,,
1517,206041125,Bus_M,Bus,Male,15,15,0,0,0,0.000511247,0,,,
1518,206041126,Bus_M,Bus,Male,45,45,0,0,0,0.001533742,0,,,
1519,206041127,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1520,206051128,Bus_M,Bus,Male,20,20,0,0,0,0.000681663,0,,,
1521,206051129,Bus_M,Bus,Male,51,51,0,0,0,0.001738241,0,,,
1522,206051130,Bus_M,Bus,Male,146,146,0,0,0,0.004976142,0,,,
1523,206051131,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1524,206051132,Bus_M,Bus,Male,10,10,0,0,0,0.000340832,0,,,
1525,206051133,Bus_M,Bus,Male,83,83,0,0,0,0.002828903,0,,,
1526,206051134,Bus_M,Bus,Male,37,37,0,0,0,0.001261077,0,,,
1527,206061135,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1528,206061136,Bus_M,Bus,Male,44,44,0,0,0,0.001499659,0,,,
1529,206061137,Bus_M,Bus,Male,50,50,0,0,0,0.001704158,0,,,
1530,206061138,Bus_M,Bus,Male,29,29,0,0,0,0.000988412,0,,,
1531,206071139,Bus_M,Bus,Male,67,67,0,0,0,0.002283572,0,,,
1532,206071140,Bus_M,Bus,Male,56,56,0,0,0,0.001908657,0,,,
1533,206071141,Bus_M,Bus,Male,49,49,0,0,0,0.001670075,0,,,
1534,206071142,Bus_M,Bus,Male,21,21,0,0,0,0.000715746,0,,,
1535,206071143,Bus_M,Bus,Male,28,28,0,0,0,0.000954329,0,,,
1536,206071144,Bus_M,Bus,Male,45,45,0,0,0,0.001533742,0,,,
1537,206071145,Bus_M,Bus,Male,32,32,0,0,0,0.001090661,0,,,
1538,207011146,Bus_M,Bus,Male,12,12,0,0,0,0.000408998,0,,,
1539,207011147,Bus_M,Bus,Male,107,107,0,0,0,0.003646898,0,,,
1540,207011148,Bus_M,Bus,Male,299,299,0,0,0,0.010190866,0,,,
1541,207011149,Bus_M,Bus,Male,12,12,0,0,0,0.000408998,0,,,
1542,207011150,Bus_M,Bus,Male,13,13,0,0,0,0.000443081,0,,,
1543,207011151,Bus_M,Bus,Male,25,25,0,0,0,0.000852079,0,,,
1544,207011152,Bus_M,Bus,Male,9,9,0,0,0,0.000306748,0,,,
1545,207011153,Bus_M,Bus,Male,175,175,0,0,0,0.005964554,0,,,
1546,207011154,Bus_M,Bus,Male,102,102,0,0,0,0.003476483,0,,,
1547,207011155,Bus_M,Bus,Male,13,13,0,0,0,0.000443081,0,,,
1548,207021156,Bus_M,Bus,Male,208,208,0,0,0,0.007089298,0,,,
1549,207021157,Bus_M,Bus,Male,462,462,0,0,0,0.015746421,0,,,
1550,207021159,Bus_M,Bus,Male,266,266,0,0,0,0.009066121,0,,,
1551,207021160,Bus_M,Bus,Male,282,282,0,0,0,0.009611452,0,,,
1552,207021424,Bus_M,Bus,Male,304,304,0,0,0,0.010361282,0,,,
1553,207021425,Bus_M,Bus,Male,294,294,0,0,0,0.01002045,0,,,
1554,207031161,Bus_M,Bus,Male,101,101,0,0,0,0.003442399,0,,,
1555,207031162,Bus_M,Bus,Male,32,32,0,0,0,0.001090661,0,,,
1556,207031163,Bus_M,Bus,Male,91,91,0,0,0,0.003101568,0,,,
1557,207031164,Bus_M,Bus,Male,126,126,0,0,0,0.004294479,0,,,
1558,207031165,Bus_M,Bus,Male,45,45,0,0,0,0.001533742,0,,,
1559,207031166,Bus_M,Bus,Male,23,23,0,0,0,0.000783913,0,,,
1560,207031167,Bus_M,Bus,Male,12,12,0,0,0,0.000408998,0,,,
1561,208011168,Bus_M,Bus,Male,21,21,0,0,0,0.000715746,0,,,
1562,208011169,Bus_M,Bus,Male,27,27,0,0,0,0.000920245,0,,,
1563,208011170,Bus_M,Bus,Male,18,18,0,0,0,0.000613497,0,,,
1564,208011171,Bus_M,Bus,Male,20,20,0,0,0,0.000681663,0,,,
1565,208011172,Bus_M,Bus,Male,20,20,0,0,0,0.000681663,0,,,
1566,208011173,Bus_M,Bus,Male,19,19,0,0,0,0.00064758,0,,,
1567,208021174,Bus_M,Bus,Male,42,42,0,0,0,0.001431493,0,,,
1568,208021176,Bus_M,Bus,Male,47,47,0,0,0,0.001601909,0,,,
1569,208021177,Bus_M,Bus,Male,28,28,0,0,0,0.000954329,0,,,
1570,208021178,Bus_M,Bus,Male,23,23,0,0,0,0.000783913,0,,,
1571,208021179,Bus_M,Bus,Male,18,18,0,0,0,0.000613497,0,,,
1572,208021180,Bus_M,Bus,Male,27,27,0,0,0,0.000920245,0,,,
1573,208021181,Bus_M,Bus,Male,26,26,0,0,0,0.000886162,0,,,
1574,208021182,Bus_M,Bus,Male,52,52,0,0,0,0.001772324,0,,,
1575,208021426,Bus_M,Bus,Male,41,41,0,0,0,0.00139741,0,,,
1576,208021427,Bus_M,Bus,Male,40,40,0,0,0,0.001363327,0,,,
1577,208031183,Bus_M,Bus,Male,15,15,0,0,0,0.000511247,0,,,
1578,208031184,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1579,208031185,Bus_M,Bus,Male,9,9,0,0,0,0.000306748,0,,,
1580,208031186,Bus_M,Bus,Male,15,15,0,0,0,0.000511247,0,,,
1581,208031187,Bus_M,Bus,Male,5,5,0,0,0,0.000170416,0,,,
1582,208031188,Bus_M,Bus,Male,48,48,0,0,0,0.001635992,0,,,
1583,208031189,Bus_M,Bus,Male,17,17,0,0,0,0.000579414,0,,,
1584,208031190,Bus_M,Bus,Male,40,40,0,0,0,0.001363327,0,,,
1585,208031191,Bus_M,Bus,Male,23,23,0,0,0,0.000783913,0,,,
1586,208031192,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1587,208031193,Bus_M,Bus,Male,31,31,0,0,0,0.001056578,0,,,
1588,208041194,Bus_M,Bus,Male,11,11,0,0,0,0.000374915,0,,,
1589,208041195,Bus_M,Bus,Male,50,50,0,0,0,0.001704158,0,,,
1590,209011196,Bus_M,Bus,Male,22,22,0,0,0,0.00074983,0,,,
1591,209011197,Bus_M,Bus,Male,41,41,0,0,0,0.00139741,0,,,
1592,209011198,Bus_M,Bus,Male,49,49,0,0,0,0.001670075,0,,,
1593,209011199,Bus_M,Bus,Male,119,119,0,0,0,0.004055896,0,,,
1594,209011200,Bus_M,Bus,Male,53,53,0,0,0,0.001806408,0,,,
1595,209011201,Bus_M,Bus,Male,18,18,0,0,0,0.000613497,0,,,
1596,209011202,Bus_M,Bus,Male,37,37,0,0,0,0.001261077,0,,,
1597,209011203,Bus_M,Bus,Male,27,27,0,0,0,0.000920245,0,,,
1598,209011204,Bus_M,Bus,Male,26,26,0,0,0,0.000886162,0,,,
1599,209021205,Bus_M,Bus,Male,41,41,0,0,0,0.00139741,0,,,
1600,209021207,Bus_M,Bus,Male,81,81,0,0,0,0.002760736,0,,,
1601,209021208,Bus_M,Bus,Male,56,56,0,0,0,0.001908657,0,,,
1602,209021428,Bus_M,Bus,Male,82,82,0,0,0,0.002794819,0,,,
1603,209021429,Bus_M,Bus,Male,31,31,0,0,0,0.001056578,0,,,
1604,209031209,Bus_M,Bus,Male,32,32,0,0,0,0.001090661,0,,,
1605,209031210,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1606,209031211,Bus_M,Bus,Male,6,6,0,0,0,0.000204499,0,,,
1607,209031212,Bus_M,Bus,Male,5,5,0,0,0,0.000170416,0,,,
1608,209031213,Bus_M,Bus,Male,17,17,0,0,0,0.000579414,0,,,
1609,209031214,Bus_M,Bus,Male,24,24,0,0,0,0.000817996,0,,,
1610,209031215,Bus_M,Bus,Male,12,12,0,0,0,0.000408998,0,,,
1611,209041216,Bus_M,Bus,Male,6,6,0,0,0,0.000204499,0,,,
1612,209041217,Bus_M,Bus,Male,16,16,0,0,0,0.000545331,0,,,
1613,209041219,Bus_M,Bus,Male,31,31,0,0,0,0.001056578,0,,,
1614,209041220,Bus_M,Bus,Male,28,28,0,0,0,0.000954329,0,,,
1615,209041221,Bus_M,Bus,Male,24,24,0,0,0,0.000817996,0,,,
1616,209041223,Bus_M,Bus,Male,37,37,0,0,0,0.001261077,0,,,
1617,209041224,Bus_M,Bus,Male,6,6,0,0,0,0.000204499,0,,,
1618,209041225,Bus_M,Bus,Male,6,6,0,0,0,0.000204499,0,,,
1619,209041430,Bus_M,Bus,Male,27,27,0,0,0,0.000920245,0,,,
1620,209041431,Bus_M,Bus,Male,24,24,0,0,0,0.000817996,0,,,
1621,209041432,Bus_M,Bus,Male,31,31,0,0,0,0.001056578,0,,,
1622,209041433,Bus_M,Bus,Male,14,14,0,0,0,0.000477164,0,,,
1623,209041434,Bus_M,Bus,Male,28,28,0,0,0,0.000954329,0,,,
1624,209041435,Bus_M,Bus,Male,16,16,0,0,0,0.000545331,0,,,
1625,209041436,Bus_M,Bus,Male,19,19,0,0,0,0.00064758,0,,,
1626,209041437,Bus_M,Bus,Male,10,10,0,0,0,0.000340832,0,,,
1627,210011226,Bus_M,Bus,Male,8,8,0,0,0,0.000272665,0,,,
1628,210011227,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1629,210011228,Bus_M,Bus,Male,7,7,0,0,0,0.000238582,0,,,
1630,210011229,Bus_M,Bus,Male,41,41,0,0,0,0.00139741,0,,,
1631,210011230,Bus_M,Bus,Male,6,6,0,0,0,0.000204499,0,,,
1632,210011231,Bus_M,Bus,Male,4,4,0,0,0,0.000136333,0,,,
1633,210021232,Bus_M,Bus,Male,8,8,0,0,0,0.000272665,0,,,
1634,210021233,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1635,210021234,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1636,210021235,Bus_M,Bus,Male,5,5,0,0,0,0.000170416,0,,,
1637,210031236,Bus_M,Bus,Male,7,7,0,0,0,0.000238582,0,,,
1638,210031237,Bus_M,Bus,Male,18,18,0,0,0,0.000613497,0,,,
1639,210031239,Bus_M,Bus,Male,35,35,0,0,0,0.001192911,0,,,
1640,210031438,Bus_M,Bus,Male,34,34,0,0,0,0.001158828,0,,,
1641,210031439,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1642,210031440,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1643,210041240,Bus_M,Bus,Male,14,14,0,0,0,0.000477164,0,,,
1644,210041241,Bus_M,Bus,Male,24,24,0,0,0,0.000817996,0,,,
1645,210051242,Bus_M,Bus,Male,57,57,0,0,0,0.00194274,0,,,
1646,210051243,Bus_M,Bus,Male,15,15,0,0,0,0.000511247,0,,,
1647,210051245,Bus_M,Bus,Male,52,52,0,0,0,0.001772324,0,,,
1648,210051246,Bus_M,Bus,Male,15,15,0,0,0,0.000511247,0,,,
1649,210051247,Bus_M,Bus,Male,22,22,0,0,0,0.00074983,0,,,
1650,210051248,Bus_M,Bus,Male,4,4,0,0,0,0.000136333,0,,,
1651,210051249,Bus_M,Bus,Male,27,27,0,0,0,0.000920245,0,,,
1652,210051250,Bus_M,Bus,Male,19,19,0,0,0,0.00064758,0,,,
1653,210051441,Bus_M,Bus,Male,16,16,0,0,0,0.000545331,0,,,
1654,210051442,Bus_M,Bus,Male,13,13,0,0,0,0.000443081,0,,,
1655,210051443,Bus_M,Bus,Male,23,23,0,0,0,0.000783913,0,,,
1656,210051444,Bus_M,Bus,Male,26,26,0,0,0,0.000886162,0,,,
1657,210051445,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1658,211011251,Bus_M,Bus,Male,20,20,0,0,0,0.000681663,0,,,
1659,211011254,Bus_M,Bus,Male,47,47,0,0,0,0.001601909,0,,,
1660,211011255,Bus_M,Bus,Male,8,8,0,0,0,0.000272665,0,,,
1661,211011256,Bus_M,Bus,Male,45,45,0,0,0,0.001533742,0,,,
1662,211011257,Bus_M,Bus,Male,8,8,0,0,0,0.000272665,0,,,
1663,211011258,Bus_M,Bus,Male,15,15,0,0,0,0.000511247,0,,,
1664,211011259,Bus_M,Bus,Male,38,38,0,0,0,0.00129516,0,,,
1665,211011260,Bus_M,Bus,Male,66,66,0,0,0,0.002249489,0,,,
1666,211011446,Bus_M,Bus,Male,60,60,0,0,0,0.00204499,0,,,
1667,211011447,Bus_M,Bus,Male,30,30,0,0,0,0.001022495,0,,,
1668,211011448,Bus_M,Bus,Male,39,39,0,0,0,0.001329243,0,,,
1669,211011449,Bus_M,Bus,Male,4,4,0,0,0,0.000136333,0,,,
1670,211021261,Bus_M,Bus,Male,120,120,0,0,0,0.00408998,0,,,
1671,211021262,Bus_M,Bus,Male,64,64,0,0,0,0.002181322,0,,,
1672,211031263,Bus_M,Bus,Male,32,32,0,0,0,0.001090661,0,,,
1673,211031265,Bus_M,Bus,Male,23,23,0,0,0,0.000783913,0,,,
1674,211031266,Bus_M,Bus,Male,49,49,0,0,0,0.001670075,0,,,
1675,211031267,Bus_M,Bus,Male,40,40,0,0,0,0.001363327,0,,,
1676,211031268,Bus_M,Bus,Male,19,19,0,0,0,0.00064758,0,,,
1677,211031450,Bus_M,Bus,Male,34,34,0,0,0,0.001158828,0,,,
1678,211031451,Bus_M,Bus,Male,27,27,0,0,0,0.000920245,0,,,
1679,211031452,Bus_M,Bus,Male,5,5,0,0,0,0.000170416,0,,,
1680,211041269,Bus_M,Bus,Male,37,37,0,0,0,0.001261077,0,,,
1681,211041270,Bus_M,Bus,Male,48,48,0,0,0,0.001635992,0,,,
1682,211041271,Bus_M,Bus,Male,60,60,0,0,0,0.00204499,0,,,
1683,211041272,Bus_M,Bus,Male,14,14,0,0,0,0.000477164,0,,,
1684,211041273,Bus_M,Bus,Male,30,30,0,0,0,0.001022495,0,,,
1685,211051274,Bus_M,Bus,Male,20,20,0,0,0,0.000681663,0,,,
1686,211051275,Bus_M,Bus,Male,18,18,0,0,0,0.000613497,0,,,
1687,211051276,Bus_M,Bus,Male,16,16,0,0,0,0.000545331,0,,,
1688,211051277,Bus_M,Bus,Male,14,14,0,0,0,0.000477164,0,,,
1689,211051278,Bus_M,Bus,Male,32,32,0,0,0,0.001090661,0,,,
1690,211051279,Bus_M,Bus,Male,6,6,0,0,0,0.000204499,0,,,
1691,211051280,Bus_M,Bus,Male,10,10,0,0,0,0.000340832,0,,,
1692,211051281,Bus_M,Bus,Male,24,24,0,0,0,0.000817996,0,,,
1693,211051282,Bus_M,Bus,Male,14,14,0,0,0,0.000477164,0,,,
1694,211051283,Bus_M,Bus,Male,18,18,0,0,0,0.000613497,0,,,
1695,211051284,Bus_M,Bus,Male,9,9,0,0,0,0.000306748,0,,,
1696,211051285,Bus_M,Bus,Male,10,10,0,0,0,0.000340832,0,,,
1697,211051286,Bus_M,Bus,Male,31,31,0,0,0,0.001056578,0,,,
1698,212011287,Bus_M,Bus,Male,11,11,0,0,0,0.000374915,0,,,
1699,212011288,Bus_M,Bus,Male,4,4,0,0,0,0.000136333,0,,,
1700,212011289,Bus_M,Bus,Male,20,20,0,0,0,0.000681663,0,,,
1701,212011290,Bus_M,Bus,Male,6,6,0,0,0,0.000204499,0,,,
1702,212011291,Bus_M,Bus,Male,11,11,0,0,0,0.000374915,0,,,
1703,212011292,Bus_M,Bus,Male,20,20,0,0,0,0.000681663,0,,,
1704,212021293,Bus_M,Bus,Male,21,21,0,0,0,0.000715746,0,,,
1705,212021294,Bus_M,Bus,Male,23,23,0,0,0,0.000783913,0,,,
1706,212021295,Bus_M,Bus,Male,37,37,0,0,0,0.001261077,0,,,
1707,212021297,Bus_M,Bus,Male,19,19,0,0,0,0.00064758,0,,,
1708,212021299,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1709,212021453,Bus_M,Bus,Male,13,13,0,0,0,0.000443081,0,,,
1710,212021454,Bus_M,Bus,Male,11,11,0,0,0,0.000374915,0,,,
1711,212021455,Bus_M,Bus,Male,11,11,0,0,0,0.000374915,0,,,
1712,212021456,Bus_M,Bus,Male,28,28,0,0,0,0.000954329,0,,,
1713,212031300,Bus_M,Bus,Male,23,23,0,0,0,0.000783913,0,,,
1714,212031301,Bus_M,Bus,Male,32,32,0,0,0,0.001090661,0,,,
1715,212031302,Bus_M,Bus,Male,20,20,0,0,0,0.000681663,0,,,
1716,212031303,Bus_M,Bus,Male,6,6,0,0,0,0.000204499,0,,,
1717,212031304,Bus_M,Bus,Male,17,17,0,0,0,0.000579414,0,,,
1718,212031305,Bus_M,Bus,Male,56,56,0,0,0,0.001908657,0,,,
1719,212031306,Bus_M,Bus,Male,14,14,0,0,0,0.000477164,0,,,
1720,212031308,Bus_M,Bus,Male,5,5,0,0,0,0.000170416,0,,,
1721,212031457,Bus_M,Bus,Male,25,25,0,0,0,0.000852079,0,,,
1722,212031458,Bus_M,Bus,Male,23,23,0,0,0,0.000783913,0,,,
1723,212041309,Bus_M,Bus,Male,48,48,0,0,0,0.001635992,0,,,
1724,212041310,Bus_M,Bus,Male,40,40,0,0,0,0.001363327,0,,,
1725,212041311,Bus_M,Bus,Male,185,185,0,0,0,0.006305385,0,,,
1726,212041312,Bus_M,Bus,Male,66,66,0,0,0,0.002249489,0,,,
1727,212041313,Bus_M,Bus,Male,22,22,0,0,0,0.00074983,0,,,
1728,212041314,Bus_M,Bus,Male,52,52,0,0,0,0.001772324,0,,,
1729,212041316,Bus_M,Bus,Male,15,15,0,0,0,0.000511247,0,,,
1730,212041317,Bus_M,Bus,Male,83,83,0,0,0,0.002828903,0,,,
1731,212041318,Bus_M,Bus,Male,38,38,0,0,0,0.00129516,0,,,
1732,212041459,Bus_M,Bus,Male,37,37,0,0,0,0.001261077,0,,,
1733,212041460,Bus_M,Bus,Male,31,31,0,0,0,0.001056578,0,,,
1734,212051319,Bus_M,Bus,Male,58,58,0,0,0,0.001976823,0,,,
1735,212051320,Bus_M,Bus,Male,105,105,0,0,0,0.003578732,0,,,
1736,212051321,Bus_M,Bus,Male,71,71,0,0,0,0.002419905,0,,,
1737,212051322,Bus_M,Bus,Male,65,65,0,0,0,0.002215406,0,,,
1738,212051323,Bus_M,Bus,Male,28,28,0,0,0,0.000954329,0,,,
1739,212051324,Bus_M,Bus,Male,58,58,0,0,0,0.001976823,0,,,
1740,212051325,Bus_M,Bus,Male,43,43,0,0,0,0.001465576,0,,,
1741,212051326,Bus_M,Bus,Male,94,94,0,0,0,0.003203817,0,,,
1742,212051327,Bus_M,Bus,Male,38,38,0,0,0,0.00129516,0,,,
1743,213011328,Bus_M,Bus,Male,13,13,0,0,0,0.000443081,0,,,
1744,213011329,Bus_M,Bus,Male,13,13,0,0,0,0.000443081,0,,,
1745,213011330,Bus_M,Bus,Male,47,47,0,0,0,0.001601909,0,,,
1746,213011331,Bus_M,Bus,Male,11,11,0,0,0,0.000374915,0,,,
1747,213011332,Bus_M,Bus,Male,12,12,0,0,0,0.000408998,0,,,
1748,213011333,Bus_M,Bus,Male,21,21,0,0,0,0.000715746,0,,,
1749,213011334,Bus_M,Bus,Male,23,23,0,0,0,0.000783913,0,,,
1750,213011335,Bus_M,Bus,Male,19,19,0,0,0,0.00064758,0,,,
1751,213011336,Bus_M,Bus,Male,45,45,0,0,0,0.001533742,0,,,
1752,213011337,Bus_M,Bus,Male,44,44,0,0,0,0.001499659,0,,,
1753,213011338,Bus_M,Bus,Male,27,27,0,0,0,0.000920245,0,,,
1754,213011339,Bus_M,Bus,Male,18,18,0,0,0,0.000613497,0,,,
1755,213011340,Bus_M,Bus,Male,14,14,0,0,0,0.000477164,0,,,
1756,213021341,Bus_M,Bus,Male,18,18,0,0,0,0.000613497,0,,,
1757,213021342,Bus_M,Bus,Male,34,34,0,0,0,0.001158828,0,,,
1758,213021343,Bus_M,Bus,Male,70,70,0,0,0,0.002385821,0,,,
1759,213021344,Bus_M,Bus,Male,21,21,0,0,0,0.000715746,0,,,
1760,213021345,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1761,213021346,Bus_M,Bus,Male,17,17,0,0,0,0.000579414,0,,,
1762,213031347,Bus_M,Bus,Male,126,126,0,0,0,0.004294479,0,,,
1763,213031348,Bus_M,Bus,Male,119,119,0,0,0,0.004055896,0,,,
1764,213031349,Bus_M,Bus,Male,18,18,0,0,0,0.000613497,0,,,
1765,213031350,Bus_M,Bus,Male,19,19,0,0,0,0.00064758,0,,,
1766,213031351,Bus_M,Bus,Male,97,97,0,0,0,0.003306067,0,,,
1767,213031352,Bus_M,Bus,Male,16,16,0,0,0,0.000545331,0,,,
1768,213041353,Bus_M,Bus,Male,9,9,0,0,0,0.000306748,0,,,
1769,213041355,Bus_M,Bus,Male,15,15,0,0,0,0.000511247,0,,,
1770,213041356,Bus_M,Bus,Male,17,17,0,0,0,0.000579414,0,,,
1771,213041357,Bus_M,Bus,Male,25,25,0,0,0,0.000852079,0,,,
1772,213041358,Bus_M,Bus,Male,13,13,0,0,0,0.000443081,0,,,
1773,213041359,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1774,213041360,Bus_M,Bus,Male,31,31,0,0,0,0.001056578,0,,,
1775,213041461,Bus_M,Bus,Male,10,10,0,0,0,0.000340832,0,,,
1776,213041462,Bus_M,Bus,Male,6,6,0,0,0,0.000204499,0,,,
1777,213041463,Bus_M,Bus,Male,32,32,0,0,0,0.001090661,0,,,
1778,213051361,Bus_M,Bus,Male,20,20,0,0,0,0.000681663,0,,,
1779,213051362,Bus_M,Bus,Male,14,14,0,0,0,0.000477164,0,,,
1780,213051363,Bus_M,Bus,Male,21,21,0,0,0,0.000715746,0,,,
1781,213051365,Bus_M,Bus,Male,27,27,0,0,0,0.000920245,0,,,
1782,213051366,Bus_M,Bus,Male,18,18,0,0,0,0.000613497,0,,,
1783,213051368,Bus_M,Bus,Male,11,11,0,0,0,0.000374915,0,,,
1784,213051369,Bus_M,Bus,Male,39,39,0,0,0,0.001329243,0,,,
1785,213051464,Bus_M,Bus,Male,9,9,0,0,0,0.000306748,0,,,
1786,213051465,Bus_M,Bus,Male,20,20,0,0,0,0.000681663,0,,,
1787,213051466,Bus_M,Bus,Male,21,21,0,0,0,0.000715746,0,,,
1788,213051467,Bus_M,Bus,Male,32,32,0,0,0,0.001090661,0,,,
1789,213051468,Bus_M,Bus,Male,10,10,0,0,0,0.000340832,0,,,
1790,214011370,Bus_M,Bus,Male,49,49,0,0,0,0.001670075,0,,,
1791,214011371,Bus_M,Bus,Male,64,64,0,0,0,0.002181322,0,,,
1792,214011372,Bus_M,Bus,Male,62,62,0,0,0,0.002113156,0,,,
1793,214011373,Bus_M,Bus,Male,30,30,0,0,0,0.001022495,0,,,
1794,214011374,Bus_M,Bus,Male,33,33,0,0,0,0.001124744,0,,,
1795,214011375,Bus_M,Bus,Male,35,35,0,0,0,0.001192911,0,,,
1796,214011376,Bus_M,Bus,Male,17,17,0,0,0,0.000579414,0,,,
1797,214021377,Bus_M,Bus,Male,15,15,0,0,0,0.000511247,0,,,
1798,214021378,Bus_M,Bus,Male,6,6,0,0,0,0.000204499,0,,,
1799,214021379,Bus_M,Bus,Male,52,52,0,0,0,0.001772324,0,,,
1800,214021380,Bus_M,Bus,Male,26,26,0,0,0,0.000886162,0,,,
1801,214021381,Bus_M,Bus,Male,18,18,0,0,0,0.000613497,0,,,
1802,214021382,Bus_M,Bus,Male,25,25,0,0,0,0.000852079,0,,,
1803,214021383,Bus_M,Bus,Male,28,28,0,0,0,0.000954329,0,,,
1804,214021384,Bus_M,Bus,Male,27,27,0,0,0,0.000920245,0,,,
1805,214021385,Bus_M,Bus,Male,13,13,0,0,0,0.000443081,0,,,
1806,215011386,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1807,215011387,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1808,215011388,Bus_M,Bus,Male,21,21,0,0,0,0.000715746,0,,,
1809,215011389,Bus_M,Bus,Male,4,4,0,0,0,0.000136333,0,,,
1810,215011390,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1811,215011391,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1812,215011392,Bus_M,Bus,Male,7,7,0,0,0,0.000238582,0,,,
1813,215011393,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1814,215011394,Bus_M,Bus,Male,6,6,0,0,0,0.000204499,0,,,
1815,215021395,Bus_M,Bus,Male,10,10,0,0,0,0.000340832,0,,,
1816,215021396,Bus_M,Bus,Male,10,10,0,0,0,0.000340832,0,,,
1817,215021398,Bus_M,Bus,Male,15,15,0,0,0,0.000511247,0,,,
1818,215021399,Bus_M,Bus,Male,9,9,0,0,0,0.000306748,0,,,
1819,215021469,Bus_M,Bus,Male,23,23,0,0,0,0.000783913,0,,,
1820,215021470,Bus_M,Bus,Male,7,7,0,0,0,0.000238582,0,,,
1821,215031400,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1822,215031401,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1823,215031402,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1824,215031403,Bus_M,Bus,Male,6,6,0,0,0,0.000204499,0,,,
1825,215031404,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1826,215031405,Bus_M,Bus,Male,6,6,0,0,0,0.000204499,0,,,
1827,216011406,Bus_M,Bus,Male,8,8,0,0,0,0.000272665,0,,,
1828,216011407,Bus_M,Bus,Male,6,6,0,0,0,0.000204499,0,,,
1829,216011408,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1830,216011409,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1831,216011410,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1832,216021411,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1833,216021412,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1834,216021413,Bus_M,Bus,Male,12,12,0,0,0,0.000408998,0,,,
1835,216021414,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1836,216031415,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1837,216031416,Bus_M,Bus,Male,22,22,0,0,0,0.00074983,0,,,
1838,216031417,Bus_M,Bus,Male,13,13,0,0,0,0.000443081,0,,,
1839,216031418,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1840,216031419,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1841,217011420,Bus_M,Bus,Male,8,8,0,0,0,0.000272665,0,,,
1842,217011421,Bus_M,Bus,Male,7,7,0,0,0,0.000238582,0,,,
1843,217011422,Bus_M,Bus,Male,12,12,0,0,0,0.000408998,0,,,
1844,217011423,Bus_M,Bus,Male,8,8,0,0,0,0.000272665,0,,,
1845,217031471,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1846,217031472,Bus_M,Bus,Male,4,4,0,0,0,0.000136333,0,,,
1847,217031473,Bus_M,Bus,Male,0,0,0,0,0,0,0,,,
1848,217031474,Bus_M,Bus,Male,4,4,0,0,0,0.000136333,0,,,
1849,217031475,Bus_M,Bus,Male,6,6,0,0,0,0.000204499,0,,,
1850,217031476,Bus_M,Bus,Male,9,9,0,0,0,0.000306748,0,,,
1851,217041477,Bus_M,Bus,Male,3,3,0,0,0,0.000102249,0,,,
1852,217041478,Bus_M,Bus,Male,8,8,0,0,0,0.000272665,0,,,
1853,217041479,Bus_M,Bus,Male,22,22,0,0,0,0.00074983,0,,,
